place_id,name,description,is_spending_on_ads,reviews,competitors,website,can_claim,emails,phones,linkedin,twitter,facebook,youtube,instagram,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJRzuNrlvxaS4RF8trJRwc9ek,William's - Casual Dining,** P****a***N* ***d* W*****m** o***rs*a*****gh**u**m*n* ho**** ** W*s**rn-*s**n**o*fo** foo* i* a*la**bac* p**c* **c*t** *n**** hea*t ** *a*art*'s ce***a* *usines* *i*trict*,False,1546,"Name: *he*P*l*a*
Link: h****:**ww**g****e.c*m/*a*s/se***h/***+*a**a*/@-6.**6***4*106.807*3809***9***au***ser=*&*l******t*y*tt*
Reviews: 2252 reviews

Name: ***i* *y***atara*
Link: *t*ps*****w*g*ogle*co**ma*s*s**r*h*P*t*o**y***a****n*@-6.2**5*****9*9999*,*0**8**8*7*99*9*99**ut*us*r=0*h*=id&**t**=**u
Reviews: 2103 reviews

Name: *utt &*G*i*****no**t*
Link: *t**s****ww.g*****.c**/***s/*e***h/C**t+*26*Grill+S*n**ati/*-6.*3**4***0*.8137**?a******r=0**l*****ntry***u
Reviews: 1708 reviews

Name: *m*z G*u*m**
Link: h*t*s:/*www**o***e*****m*ps**earc*/*m**+G*u******-*.2***2**,1*6*80*6**400*0001?*uth***r**&*l**d&***r**ttu
Reviews: 445 reviews",**tp://w*l**a***c*.**/,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,**l**a**s * **sua**D**in* **e*ili*),*t*ps:*/**w.***g*e*com*m**s/c*n***b*1072*5*5*******53**17,htt*s*//l**.*oogle*s*r*****n**c*m*****1***N_2q*k-V*WW*u**NsPc**zh8_*Q***********=*40***27**k-no,Restoran Masakan Barat,"Restoran Masakan Barat, Restoran Asia, Bar Minuman Koktail, Restoran Masakan Perpaduan, Restoran Indonesia, Restoran",4.5,1*.00*****0,**en**ll*D**s,**1**94*0-*2*,"Jl. Tulodong Atas No.28, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110","***mon, n*** gor***, m***i*g, **g*u, na**, *u**i, **at**g, ***et, ***i*nt, *u*** dom**",https://www.google.com/maps/place/William%27s+-+Casual+Dining/data=!4m7!3m6!1s0x2e69f15bae8d3b47:0xe9f51c1c256bcb17!8m2!3d-6.2309175!4d106.8095237!16s%2Fg%2F11fxxsgb92!19sChIJRzuNrlvxaS4RF8trJRwc9ek?authuser=0&hl=id&rclk=1
ChIJ-951TVDxaS4RmxnEibks5eY,Vong Kitchen,*o*e*n*Fre*c**Am*ri*an re**a**an* wi*h**ea***** **si*natu*e*****e***cur*t***by *he***Jean-Geo********e**i**Vo**e**ch**n.,False,1523,"Name: *o***** Ri*tora*t*
Link: ******//**w.g*og*e**om**aps**earch/Bo**e*a*R*s**ra*t****6**2*********.807*450****99**a**h*s*r=0&hl***&e*t*y=*tu
Reviews: 1334 reviews

Name: *h*o Ch******a*ta
Link: h***s://w**.g*o**e.*o**m**s/se**ch*C**o**h****ak*rt**@-6*22***45**06.8**77*5?a*t**s*r*0***=id***t***t**
Reviews: 794 reviews

Name: ***RRE
Link: h*t****/*ww.***g**.**m**ap**s*ar*h/P***R**@**.*3100*3*1*6*8*9*9***aut**ser*0*hl=i*&*n*r*=t**
Reviews: 643 reviews

Name: **an* *our**Jak****
Link: ht*p****ww***o*gle.*o*/maps***a*c*****7*ng*Co*r**J**arta***6*227615**10**8***4***a*th*s**=0*****d&*nt***ttu
Reviews: 148 reviews",htt*s:*/***.a*ilah**el***om*s*bd*v*ng**i*ch***sr*=p**p_*is**c**a**o*******b*v*g*b,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*on* K****e* (Pemi****,h**ps***www*g*ogl**com/**ps/c**t***/1********9*9498*8***2,**t*s*//l*******le*se*c*ntent.com/p/**1Qip**G*tp*Q**6****yeJ******GU*Q***F*M*****w4*8***7*-k*no,Restoran Prancis Modern,"Restoran Prancis Modern, Restoran",4.6,*6**0*0**00,O****A*l D*y*,**21**5080**8*,"Alila Scbd Jakarta, SCBD, Jl. Tulodong Atas 2 No.11, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190","m*e**n*, me*****kan, *izza*****fl*, **rt*n**r, **s*i, k*r**g, k***c**e*at**air, f***on, *r*** *ice, *b*",https://www.google.com/maps/place/Vong+Kitchen/data=!4m7!3m6!1s0x2e69f1504d75defb:0xe6e52cb989c4199b!8m2!3d-6.225722!4d106.80817!16s%2Fg%2F11f50t4jpz!19sChIJ-951TVDxaS4RmxnEibks5eY?authuser=0&hl=id&rclk=1
ChIJHbLWVbT2aS4RvBcoUXJOT4A,Table8,Hida**an asl* ****on*se*da**Sz**hu** dgn **an*a*i*t*ri****g n*a***.****s*di* s***p****i***um d* ******mi**g*.,False,1465,"Name: T*el** C***es* ***i******taurant
Link: ht****/*ww***o*gl**com*m*p*/s***c****el*e*C****se+D*ni*g+Resta*ra*t*@**.19***4****6*8244*9******u*er**&h**id&e*tr****u
Reviews: 1385 reviews

Name: *** Xian* *t***e* B** **s*a*ran*
Link: h**p*****ww**o*gl**co*/ma**/se*rc*/Na***i*ng+S*e**e*+***+**s*au*ant*********7***999**9*5***6.*0894*9*****01*a*thuse*=***l*id&*n*ry=t*u
Reviews: 455 reviews

Name: E*gh* T*eas*re*,**a***** *l**e
Link: **t*s:/*****go**l****m/ma**/***r****ig*t*Tr*asur*s%**+*a*if*c+P*a*e*@-6*2**99*1**9*99995**06*80**6**?a***u*er=*****i***ntr**tt*
Reviews: 442 reviews

Name: R**a***s*au*an*
Link: ****s://ww**google.c**/****/***r***R**a+R***a*r**t/*-**209*0*,10**8*96*7?a**h*s*r=0*******en*r*=*t*
Reviews: 263 reviews

Name: *I*
Link: h****:***w***oo**e.****ma*s/search***A*@**.2028*********9*,***.8*8805*?a*t*user***h*=id**n***=ttu
Reviews: 226 reviews",**tp**/***li*d*n*ng.com*****rta/ta****,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*a*l*8 (P**i*i**,*tt*s:**w**.*oo****c***m*p**co*t*ib/**250*7*0*38*2*79***9,ht*p*:*/l*5***o*leus*rc*nt**t**o*/***F**i*PUBG**DbS****kg8**a*Le*****CJ***rN**30=w*08*****-**no,Restoran China,"Restoran China, Restoran Prasmanan, Restoran Kanton, Restoran Dim Sum",4.7,*2*00-*4*3*****.00**2.3*,Op***A*l*D**s,(*21***7***71,"Hotel Mulia Jakarta, Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","*o**l, *i**um, sa***m*, *l**yo* c***e*t, *e**k, *ce*c*e**, *t*a*, ***am*n, *i*e di****, **nt**g",https://www.google.com/maps/place/Table8/data=!4m7!3m6!1s0x2e69f6b455d6b21d:0x804f4e72512817bc!8m2!3d-6.2151359!4d106.7971881!16s%2Fg%2F1ptz78x3_!19sChIJHbLWVbT2aS4RvBcoUXJOT4A?authuser=0&hl=id&rclk=1
ChIJT_YHalrxaS4RaCoCeuFap44,BISTECCA SCBD,"A**It**i*****e***an*ch*p*o*se *ith *edigr**,*a*r**-*lo*****me** and****pl**did*m*rt*n**b***",False,1430,"Name: Ost**** *i**M******cif*c P*ace
Link: h******/*ww.g**gl**com*m**s/s*a*ch/*s***ia+Gi*+***l+Pa*ifi*+*lace*@**.**5*51******99*,1******322***uth**e****h**id&en***=t**
Reviews: 3392 reviews

Name: A***a **ea*
Link: h****:*/***.g**g******/*****se***h/Abuba****a***-6.2*4*1*79*9*99*95***6.81**3369**9**9**ut**ser=0&*l*id**n*r*=tt*
Reviews: 2535 reviews

Name: **tt** *ril* *e**p**i
Link: https***w*w**o*gl*.c*m/**ps****rch/Cut**%26+G**ll+****p*t*/*-*.**574**1**********aut***er**&*****&*n*ry=tt*
Reviews: 1708 reviews

Name: B*tt*g* Ri*t***n**
Link: **********w.g*og**.*om/ma*****ar**/*ott*ga+*i*to****e/***.**6*****10**80*3*5099*****?auth**er*0&h**id&ent**=*tu
Reviews: 1334 reviews

Name: Alt*tud* *****
Link: ********w**.*oo*le.co*/***s/*e*r*h*Al*it****Gr***/*-6.**2**1*,**6**219*98*a*t***er=0&**=i*&*ntr*=t*u
Reviews: 436 reviews",h***s**/ne*.*nio*g*o*p***ar**.c**/re*t**ran**b**t**c*,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*IST*CC* S******emi***),h**p*://w*w****g**.com/**ps/***tr**/****6*7*4*983*91****3,**t*s:***h5**oo*leu***c*n**nt.c**/p**F1Qi***Urb***z2**zI9D*6*bU*i**x***V_J***6****42**h*4**k-n*,Restoran Steak,"Restoran Steak, Bar, Restoran Italia",4.5,*1*00*0***0,*pe* **l*Da**,(021*****1**0,"18 Parc Place SCBD Tower C Ground Floor, Jl. Jend. Sudirman No.52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190","fi*e *****g, ***a*awk, *i**at*r*, *r***le, **ke***las*a, r*vi***, *y*m*m*nt*g*, *pple*c****, *na*, a***o o**o",https://www.google.com/maps/place/BISTECCA+SCBD/data=!4m7!3m6!1s0x2e69f15a6a07f64f:0x8ea75ae17a022a68!8m2!3d-6.2300566!4d106.8100401!16s%2Fg%2F11cp7w1530!19sChIJT_YHalrxaS4RaCoCeuFap44?authuser=0&hl=id&rclk=1
ChIJP8bvQ13xaS4RgueoWi9kdBA,Turkuaz,"*urk****- ***henti**Turk*s* a***O*t*man C*i*i*e, ***ed**fte**Me*iterran**n**c*a*i****ue c*l*r **f*r***uthe********k*** *i*in****p**ie*c**l*a* ******p*ie****an**H**d*C*e****zai *****,****i***n**y **d***n*v*t**e *u*kis* ch**.***t*tandin* ****c**ion *nd*an *nd*** love o* *tt**an c***ines *r* **e*u*de*s*ate*e*t ex*e**e*c**t*at C**f S*zai*Z**l* **monst**t***duri*g*his**0**ea** o**c*****ry *x***ienc***C*e* Se****Zor*u*** ****ted**o***n***u* ** s*ar* hi* *uis*** i* *is **w***st*u***t,***o*ledg** s*i**s a****n***b*e* ex******* w*t* ***r**ne in*Jaka**a*",False,1352,"Name: Le ****t*e*
Link: ht*p*:***ww*g***le**o*/m*p*/s*a*ch/L*+Q*****e****6.*3**232**9****9,*0*.***16**?au****er=*&h*=i*&*nt***ttu
Reviews: 2834 reviews

Name: Wa*un* *urk*****s***Lo*n*e
Link: h*tps:/*w***goo*le*c**/*a**/*e*r*h/*ar*n*+*urki***is*******ge*@-6*259****,***.*1*9584**9*99*****hu*er=*&**=****n***=*tu
Reviews: 1050 reviews

Name: i**a***l *e**b t**k* S**D
Link: *t*p*:**ww**google.c*m/maps*se*rch/i**a***l+*********k****BD/*-6*24***88*1***8**7***000***1***th*se**0&hl=i****t*y**t*
Reviews: 0 reviews",h*tp:**w**.t**kua**ak*r**.c***,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*ur**** (*e*i*ik*,h*tp*:*/www**o**l*.c*m/m*ps*contr****1*32*********8**4**8,http*://l*5.g************t***.*o*/p/AF1Q*pO**MSiE5D*********d***B*****FWa*f*EV*w=*408-*3*7-**n*,Restoran Turki,Restoran Turki,4.5,****0-*2.0*,**e* *l* *ay*,****) *2795*4*,"Jl. Gunawarman No.32, RT.5/RW.2, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110","i**er*o*, s*n**e*, ***mus, pa***r, s**s*a, *l***er, **ze, ka*p**, *a**u, d*li**",https://www.google.com/maps/place/Turkuaz/data=!4m7!3m6!1s0x2e69f15d43efc63f:0x1074642f5aa8e782!8m2!3d-6.2373385!4d106.8071997!16s%2Fg%2F1pv5zftyc!19sChIJP8bvQ13xaS4RgueoWi9kdBA?authuser=0&hl=id&rclk=1
ChIJKz1dpdrxaS4Rs9qY50RAgCA,ROMA Osteria & Bar SCBD,Ost*r*a *n* *a**f*a****n* ****t*s*enti** *o*an c**s*ic* *n* ***lian *oc**a**s* An*****i*n*es**b*i*h*ent**y***e****o* Grou**,False,1294,"Name: Ma*ma****y
Link: htt*s************e.c*m**a**/**a*ch/**mma*Ros***-**2*3*55*,*0****5**9899*9**9?**thuse*=0**l=i*&e*tr*=*t*
Reviews: 3549 reviews

Name: *ste*i***ia *al*****if*c***ace
Link: **t***//ww****og***com****s/**arc*/*ster**+**a*Ma***Paci*ic+*la*e/******5***4**9***9*,*06.8**32**?**th*ser*0&hl=id****r***tu
Reviews: 3392 reviews

Name: T** GAR*EN ******A
Link: *tt******w**goog*e.*om/ma*s******h*T***GAR*E*+O********-6.*360**9*9*99999*,*06.**3**1*au*h*****0*h*=id&***ry=tt*
Reviews: 1739 reviews

Name: *I****** *i*chen & B**
Link: *******/*w*.google.**m/*aps*s**r*h/L*BE*T**C***1*Kit**e*+*26*B*r*@*6*2****89*1*6**1**2**999**9*****h*s**=0**l=*d&entr*=**u
Reviews: 397 reviews

Name: ***so
Link: ht*****/w*w*g***l*.*om/*a*s/se****/*os**/*-6*2*27*36*99999995,*0*.**8**53*****u**r**&h*=i****t***tt*
Reviews: 137 reviews",******/**e*.uni**gr**pj*k*r**.c**/re*ta**ant*r**a,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,***A ***e*i* &*B** SC** *Pe***ik),h**p***/w*w*googl**c***ma**/**n***b/1*1*23*5**46***0040**,ht*p*:**lh**g*ogl*us*rc***e******/p/AF***pNeK*X**-1***Ga**fLB*u*****-*KV*Y***x6**w*0***543*k-n*,Restoran Italia,"Restoran Italia, Bar",4.4,**.*0-***00,**en*All**a**,(*2*)**70*1**8,"Sequis Tower Ground Floor #03-01, Jl. Jenderal Sudirman No.Kav. 71, RT.5/RW.3, Senayan, Jakarta, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190","*ed*n*, ****tail, k*n*o*, m****ng, s*ok*n* *r**, t**de**o*n, w*g**, **d, sec***t*, **t*r",https://www.google.com/maps/place/ROMA+Osteria+%26+Bar+SCBD/data=!4m7!3m6!1s0x2e69f1daa55d3d2b:0x20804044e798dab3!8m2!3d-6.2252931!4d106.8074596!16s%2Fg%2F11c1qmrj_1!19sChIJKz1dpdrxaS4Rs9qY50RAgCA?authuser=0&hl=id&rclk=1
ChIJOyI8hf_zaS4Rr5X6WemG83o,Ruth's Chris Steak House Jakarta,J*ri**an**est*ran****a**b****l*s *a***le****y*** *opul*r de**a**d*g*ng*s**i**an* *imas** dengan******ga*,False,1281,"Name: A*ed** **tc**re*
Link: ht**s*/*w*w***o*l*****/*ap**se***h*Ag*d+**B**utc**r****-*.2*80*56**06.*283**3**u****e***&h*=id&e*tr*=ttu
Reviews: 1672 reviews

Name: ***fg*ng'**S*ea****se J***r*a
Link: **tps*/*ww*.g*og***c*m/m***/**ar**/W**fg**g*27s+****k*****+******a**-*.*2**47**10**8*316849999****aut*use**0&*l*id***t**=ttu
Reviews: 1048 reviews

Name: *h***oly*ib*
Link: *t*ps*/*www.*****e.*o**ma**/***rch***e+******bs*@-6.2*4*46***999999*1******5145?a**h*ser=0&h*=***e***y****
Reviews: 694 reviews

Name: ****S**** and ***food
Link: *t*ps:*/**w.g**gl*.**m*m**s*s***ch****2*80%9*s+*te**+an**Se*f*od/*-**1925**1,1****21*3*****t*u***=****=i*&**try**tu
Reviews: 177 reviews",**t*:*/w*w*ru**s*h*i*.c*m*,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,****'s *h*i***tea* H**se *ak*r****Pe*il*k*,h*******www**o**l**com/*ap*/*on*r***10338*58*9***9**1**22,http***/l***goo*l*****co*te*t*c***p*AF1Qip**u**L*t*oIyt**g*Z****U*kL*FH***hIE*C0=**08*h***-****,Restoran Steak,"Restoran Steak, Bar & Grill",4.6,"***3**1*.00, ***00*2*.*0",O******l*Days,(**1)*52**1**,"Somerset Grand Citra Jakarta, Ground Floor, Jl. Prof. DR. Satrio No.Kav 1, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940","**e ke***i*g, t***ha*k, ho**p***e, pe***a*a*, *r*m**br*le*, **y*m *r*m, i**er**r, *ac**, *is**e, *et***nu",https://www.google.com/maps/place/Ruth%27s+Chris+Steak+House+Jakarta/data=!4m7!3m6!1s0x2e69f3ff853c223b:0x7af386e959fa95af!8m2!3d-6.2240804!4d106.8247946!16s%2Fg%2F11cm2996y6!19sChIJOyI8hf_zaS4Rr5X6WemG83o?authuser=0&hl=id&rclk=1
ChIJP9NKVX7xaS4RUqbmlwXVSpw,El Asador South American Restaurant Kemang,S**th A*eri**n***eak*****,False,1263,"Name: Ab*na*** *e**aura*t*****m*ng
Link: **t*****ww*.***gl**c*****ps***arch*Abuna*****est***a***-***m*ng*@-6.*5*9361,**6.8*859*2**ut*u*er*0&****d&*ntr*=*t*
Reviews: 2616 reviews

Name: N*S* **don***an G*s****o*y
Link: h*t**:*/w*w.**o**e**om/ma******r*h*****+Ind****ian*Gast**nom*/*-6.*691*7*,**6.8*570*7*a**hus*r**&h*=**&******t**
Reviews: 697 reviews

Name: Me*t*M* **e*kh*us***n* **t**ery****ma*g
Link: ht*ps*****w.*oo***.co**m****s**r*h***at+Me+Steak**u**+*nd*Butc****%**+**ma*g*@-6***01*66***9*999**0**8***93*9*99999*au******=**hl*i*&e**r***tu
Reviews: 249 reviews

Name: A* ***ak**ous*
Link: *****://*w*.g*o**e*co*/m****s**r*h*A3+Ste*k**o*se*@-6.*7**61*******995,*06**2***09**99*99*a*thu****0*hl*i*&e*t*y=***
Reviews: 102 reviews

Name: *L**S*E*K
Link: *t***://www.go*gle.**m*m*ps/*****h*A**+**EAK/@-*.2***7***99*****6**0**81*01***u******=*&hl*id&***ry=t**
Reviews: 4 reviews",h**p*/*el**ado*.*o.***,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*l **ador**out* *m**ic*n***st**ra*t K*m*n***P*****k),ht*ps:/**ww*g*o***.c**/***s***nt****1*8*720**09**84**1*54,**t**://*h*.*oog*euserc***e***co*/**A*1Qi*Na*2*EtS****l***H-**q***R**1wH**f*wA**=w4***h**0-k***,Restoran Amerika Selatan,"Restoran Amerika Selatan, Bar & Grill, Restoran Amerika Latin, Restoran Steak",4.5,**.00-**.**,**en Al****y*,*0*** *1*220*,"Kemang Point Building Ground Floor Jl. Kemang Raya No. 3 Bangka Mampang, Prapatan No.RT.4, RT.4/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 17230","**il*, p**i*g **g*n*, **s**ran s*e**, k**u**ak*r, t**gkat*k****a*ga*, m**an** Am*r**a*S**a*a*, **bs, *h*mic**r**, p*c**h*, f*a*",https://www.google.com/maps/place/El+Asador+South+American+Restaurant+Kemang/data=!4m7!3m6!1s0x2e69f17e554ad33f:0x9c4ad50597e6a652!8m2!3d-6.2559982!4d106.8150035!16s%2Fg%2F1pt_s7bzt!19sChIJP9NKVX7xaS4RUqbmlwXVSpw?authuser=0&hl=id&rclk=1
ChIJp1eqECH0aS4ReFMFz6U7gAg,La Moda,"A**i****c*plac* *o*see a** ** see*.*Se*v****de****ab*e**u**ine*,**ines* **cktails** **e*ium**ocal***ffee* La *o** ******** *o** m**t*****h*o**",False,1256,"Name: Os*er*a**ia**l**a *n****si*
Link: **t*s****ww****gle****/m*p*/*ea*ch/***e*i***ia*Pla***Indon*si**@**.1*3*35*9**99**9***6*822***6?*u**us***0*hl=i**en**y=*tu
Reviews: 1617 reviews

Name: L**F**g
Link: ht**s:*/ww*.**ogl**c*m/m**s*s**rch***+F**g**-***95*886******236*2***uth***r**&h***d&ent*y=***
Reviews: 923 reviews

Name: S***ha*
Link: **t*s*//*ww.g**gle.c*m*m**s/*earch/*o+***i**-*.***8**6999**999*1*6.*2**92***9*9*9?*****s******l*i*&*n*r**tt*
Reviews: 436 reviews

Name: Eat***
Link: *tt*s*//*ww.go*gl**com/*******ar*h/*at**h*******31*8**9******4,106*8*1*6659*9*****a**hu**r=0*h**i*&e*t*y*ttu
Reviews: 387 reviews

Name: *afe *e*aw****aza I*****s**
Link: htt**://*w***o*g***c**/*aps*sea*c****f*+B***wi*P***a+**d**e***/@-*.****6****9*9***,106.*2*337***99999****h*s*r=*&h*=id&*ntr*=t**
Reviews: 260 reviews",**tps*/***w.*nstagr*m.c**/**mod**k***h****,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*a*M**a*(**mi*ik*,***ps:*/*ww.g**g****o**ma**/co**r**/*01**62*846*0*358****,h*tp*:*/l****oogleus*rco**en***om/p/*****pM***jT*********6**G*Z**9WeP**qeQdw**Y***40*-h*72****o,Restoran,Restoran,4.5,1*.0*****00,**en**** Da*s,(02*)*2*9****8,"Jl. M.H. Thamrin No.28 - 30, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","ca**, *a*l, me****g, **s**rt, s*a**, *u*s, *i*i*a*, **am*n, so**b*nt**, ****nesian ****",https://www.google.com/maps/place/La+Moda/data=!4m7!3m6!1s0x2e69f42110aa57a7:0x8803ba5cf055378!8m2!3d-6.1934336!4d106.8215327!16s%2Fg%2F1vtt_0y4!19sChIJp1eqECH0aS4ReFMFz6U7gAg?authuser=0&hl=id&rclk=1
ChIJMWYWVLT2aS4RFCIdHdxDb3o,Edogin,P*l*ha* *enu **kanan **pa*****n* l**gka*******ua****s *ahan****a**a****shi*dan ******i *an* se**r.,False,1195,"Name: Mid**i*****ne*e *e*taur****M***eng
Link: *t*ps:/**ww*g**gle*c***ma**/*****h/M*d*ri+****ne**+Re**a**a*t+*enteng**-*.*8****3**9*****5,*0**8266***?****u*er=0**l=*d&**t**=ttu
Reviews: 3210 reviews

Name: *a**** R*b*t* a*d*Su**i
Link: http***/w**.**og*e.*om/*****se*r*h*Taku*i+*ob*t*+a**+Sus*i/**6.*2*7*68*9***9**,**6*7***4*3**uth***r****l******try=*t*
Reviews: 298 reviews

Name: ***Di*in* *e***an *it*
Link: ***p**/*w*w.*oo***.c*m*m*p*/sear*****+D*ning+**n***n+*i*y**-*.2272***10**7****9***ut*us**=0&**=i**ent*y**t*
Reviews: 274 reviews

Name: O**oya ***ay****i*y
Link: *t****//w**.goo*le.c*m****s/*ea**h/**to**+S*n***n+C*ty*@-*.*277**9*9*9*999,****7*6******uthus*r****l*i**e*try****
Reviews: 76 reviews",****:*/****th**u***.com*e***in*jakarta**prop*rt*=ho***-**l*a*s*n****-ja*ar**,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Ed*g** (P***l*k*,h**p***/**w*g*****.****maps*c*nt*ib*112*3*0**1963*0**29*4,***ps**/l**.goog**use*c********o***/**1**p*TVU*jODn*F*m*Il**Kd_*W**K*x7i**Dv*3Y**w*******1-k-no,Restoran Jepang,"Restoran Jepang, Restoran Seafood, Restoran Sushi, Restoran Teppanyaki",4.6,*8.*0**3*0*,***n*Al***ays,****) 5**3*74,"Jl. Asia Afrika, Senayan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","bu***t, *ep****aki, *e**o*d, *o**t*r, *o*e*, c*e*, g**l*, m*k**a* **g*r, ***hi*da* s*s*i**, r**at**ak*",https://www.google.com/maps/place/Edogin/data=!4m7!3m6!1s0x2e69f6b454166631:0x7a6f43dc1d1d2214!8m2!3d-6.2151383!4d106.7970056!16s%2Fg%2F1pv1f5d4q!19sChIJMWYWVLT2aS4RFCIdHdxDb3o?authuser=0&hl=id&rclk=1
ChIJ_zh9TXfxaS4RoFJBiBh54Sw,Jakarta Restaurant,Ja****a*Res***rant*i* a* ***-d*y d**in***e*ta***** wit* a m*re**a*ual** *o*y***mo*phe***p*e*en***g*a*t*e*ti* *n********* A*i*n**nd *e*t*** cui*i*e***t**in**o* *n***utd*o**facili*ie**,False,1149,"Name: ***tar** D***maw**g*a
Link: h*tps**/w*w.*o**le*co***aps**e*r***P**t***n+**ar***a**s*/*-**2544***,*06.8026**5?au***se**0**l***&e***y=t**
Reviews: 3463 reviews

Name: *ai*en*ra***s***ra*t
Link: h****://www*g*ogl*.co****ps*s*ar**********r**Re**aur*nt/**6***7*2*,*0*.82**44?**t*use**0&*l*i*&ent*****u
Reviews: 2270 reviews

Name: *v*
Link: http*://*ww*g*o*l*.*o*****s**e*r***I*y*@**.*54**9*,1*6*80**8***99999****t*us*r=0&***i*&**tr*=t**
Reviews: 1089 reviews

Name: Yak**i*u**
Link: *ttp*://**w.g*o*le.co*****s**e*rc**Y***ni***a*@-*.2**230*,1***8****9*?*ut**s*r**&hl=i**en*r*=***
Reviews: 659 reviews

Name: ****ra K*t*h*n
Link: ht**s://www**o*****c****a*s**ea*c**Ma**ra*Kit***n/**6**532*****0**801*9**?authuse**0&h**i****tr*=*t*
Reviews: 149 reviews",h**p:/*w*w.the**h*r***a*g*****m/,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,**k*r*a****t*u*a*t (Pem**ik*,h**p**/*w*w***og**.com/*ap**c*ntr***1***9****35*1*0*36*66,htt*s*/**h**g*o****s*r*on*en***o**p/AF1Qi*N*LNk-xi****T*s*w*WV*K**4fx*q******v3***44*-***0**-n*,Restoran,"Restoran, Restoran Asia, Kedai Sarapan, Restoran Masakan Barat",4.8,0******2.00,*p*n *** D**s,****-1025***9,"Jl. Brawijaya Raya No.26, RT.1/RW.2, Kebayoran Baru, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160","p**a*a*a*, ***ua*ga, *o**l, m*et***, *as**a****don*si*, **as*a*a*, st**t*g**, m***h, t***gi, s*le**",https://www.google.com/maps/place/Jakarta+Restaurant/data=!4m7!3m6!1s0x2e69f1774d7d38ff:0x2ce17918884152a0!8m2!3d-6.2532037!4d106.805117!16s%2Fg%2F1hc1yk4dd!19sChIJ_zh9TXfxaS4RoFJBiBh54Sw?authuser=0&hl=id&rclk=1
